6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
6.045602282955811546e+01
1.360260513665057545e+02
2.418240913182324618e+02
3.778501426847382163e+02
5.441042054660230178e+02
7.405862796620868949e+02
9.672963652729298474e+02
1.224234462298551762e+03
